accession,description,organism,taxonomy,molecule_type,topology,host,country,collection_date,sequence_length,source_length,source_gc_frequency,source_longest_run,n_features,n_feature_intervals,n_boundaries,boundary_window,n_runs,n_boundary_runs,n_nonboundary_runs,fraction_runs_boundary,processing_seconds,boundary_n_runs,boundary_total_bases_in_runs,boundary_mean_run_length,boundary_median_run_length,boundary_max_run_length,boundary_run_length_entropy,boundary_A_n_runs,boundary_A_mean_run_length,boundary_A_max_run_length,boundary_C_n_runs,boundary_C_mean_run_length,boundary_C_max_run_length,boundary_G_n_runs,boundary_G_mean_run_length,boundary_G_max_run_length,boundary_T_n_runs,boundary_T_mean_run_length,boundary_T_max_run_length,boundary_n_runs_ge_5,boundary_fraction_runs_ge_5,boundary_n_runs_ge_10,boundary_fraction_runs_ge_10,boundary_n_runs_ge_15,boundary_fraction_runs_ge_15,boundary_n_runs_ge_20,boundary_fraction_runs_ge_20,boundary_n_runs_ge_30,boundary_fraction_runs_ge_30,nonboundary_n_runs,nonboundary_total_bases_in_runs,nonboundary_mean_run_length,nonboundary_median_run_length,nonboundary_max_run_length,nonboundary_run_length_entropy,nonboundary_A_n_runs,nonboundary_A_mean_run_length,nonboundary_A_max_run_length,nonboundary_C_n_runs,nonboundary_C_mean_run_length,nonboundary_C_max_run_length,nonboundary_G_n_runs,nonboundary_G_mean_run_length,nonboundary_G_max_run_length,nonboundary_T_n_runs,nonboundary_T_mean_run_length,nonboundary_T_max_run_length,nonboundary_n_runs_ge_5,nonboundary_fraction_runs_ge_5,nonboundary_n_runs_ge_10,nonboundary_fraction_runs_ge_10,nonboundary_n_runs_ge_15,nonboundary_fraction_runs_ge_15,nonboundary_n_runs_ge_20,nonboundary_fraction_runs_ge_20,nonboundary_n_runs_ge_30,nonboundary_fraction_runs_ge_30,odds_ratio_boundary_ge_5,odds_ratio_boundary_ge_10,odds_ratio_boundary_ge_15,odds_ratio_boundary_ge_20,odds_ratio_boundary_ge_30,fetch_seconds,total_seconds
NC_105611.1,"Klebsiella phage KpS4, complete genome",Klebsiella phage KpS4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus KpS4,DNA,linear,Klebsiella pneumoniae,,2016,49674,49674,,9,161,160,320,250,36486,23908,12578,0.6552650331634051,0.195,23908,32848,1.3739334114104065,1.0,9,1.1590276507230333,5899,1.4812680115273775,7,6183,1.26233220119683,5,6430,1.3248833592534992,6,5396,1.4429206819866567,9,121,0.005061067425129664,0,0.0,0,0.0,0,0.0,0,0.0,12578,16826,1.337732548894896,1.0,6,1.0874532817438576,3038,1.4341672152732061,6,3281,1.2426089606827186,5,3478,1.2984473835537664,5,2781,1.3937432578209277,6,36,0.0028621402448719985,0,0.0,0,0.0,0,0.0,0,0.0,1.7551681195516813,0.5261099608925696,0.5261099608925696,0.5261099608925696,0.5261099608925696,0.004,0.25
NC_130765.1,"Klebsiella phage KPP2020, complete genome",Klebsiella phage KPP2020,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus KPP2020,DNA,linear,Klebsiella pneumoniae KCTC 2242,,,49044,49044,,8,189,188,374,250,36071,25759,10312,0.7141193756757506,0.209,25759,35162,1.365037462634419,1.0,8,1.141721475915034,5762,1.4392572023602916,8,6964,1.3170591614014935,5,6790,1.263181148748159,5,6243,1.4608361364728495,7,119,0.00461974455530106,0,0.0,0,0.0,0,0.0,0,0.0,10312,13882,1.346198603568658,1.0,6,1.1038674705851719,2287,1.3961521644075208,5,2849,1.3123903123903125,5,2672,1.2443862275449102,5,2504,1.4476837060702876,6,36,0.0034910783553141972,0,0.0,0,0.0,0,0.0,0,0.0,1.312181098342653,0.40033773947475687,0.40033773947475687,0.40033773947475687,0.40033773947475687,0.005,0.268
NC_111480.1,"Klebsiella phage phi_KPN_HS3, complete genome",Klebsiella phage phi_KPN_HS3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus KPNHS3,DNA,circular,Klebsiella pneumoniae,,,49111,49111,,8,147,146,292,250,35959,23363,12596,0.6497121721961122,0.192,23363,32108,1.3743098061036683,1.0,8,1.1591807917104158,5231,1.451347734658765,8,6244,1.323830877642537,5,6189,1.2717724995960575,5,5699,1.4702579399894717,7,115,0.0049223130591105595,0,0.0,0,0.0,0,0.0,0,0.0,12596,17003,1.349872975547793,1.0,6,1.1107257960550432,2729,1.4056430927079517,6,3528,1.3098072562358276,5,3380,1.263905325443787,5,2959,1.4444068942210206,6,45,0.003572562718323277,0,0.0,0,0.0,0,0.0,0,0.0,1.3704755145493257,0.5391529522545851,0.5391529522545851,0.5391529522545851,0.5391529522545851,0.004,0.245
NC_138487.1,"Klebsiella phage KP13-2, complete genome",Klebsiella phage KP13-2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus KP132,DNA,circular,Klebsiella pneumoniae KP13,,,49373,49373,,9,153,152,304,250,36187,23718,12469,0.6554287451294664,0.193,23718,32591,1.3741040559912303,1.0,9,1.1588285540383665,5868,1.47733469665985,9,6158,1.2651835011367327,5,6293,1.322421738439536,6,5399,1.4463789590664937,8,133,0.005607555443123366,0,0.0,0,0.0,0,0.0,0,0.0,12469,16782,1.3458978266099928,1.0,7,1.1036778925813109,3010,1.4461794019933554,7,3268,1.2444920440636476,5,3428,1.3042590431738623,5,2763,1.4082519001085776,6,50,0.0040099446627636535,0,0.0,0,0.0,0,0.0,0,0.0,1.392031015867905,0.5257288614372747,0.5257288614372747,0.5257288614372747,0.5257288614372747,0.004,0.247
NC_100756.1,"Klebsiella phage vB_KpnS_KingDDD, complete genome",Klebsiella phage vB_KpnS_KingDDD,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus kingDDD,DNA,linear,,,02-Sep-2017,51562,51562,,8,167,166,332,250,38013,25216,12797,0.6633520111540788,0.205,25216,34464,1.366751269035533,1.0,8,1.1456767007064732,5998,1.46648882960987,7,6764,1.2777942046126551,5,6782,1.3192273665585372,6,5672,1.4241889985895628,8,122,0.004838197969543147,0,0.0,0,0.0,0,0.0,0,0.0,12797,17098,1.336094397124326,1.0,6,1.0841036050813828,2999,1.4324774924974992,6,3456,1.2531828703703705,6,3620,1.2914364640883977,5,2722,1.3945628214548127,6,34,0.0026568727045401266,0,0.0,0,0.0,0,0.0,0,0.0,1.8059604261110394,0.5075050066424761,0.5075050066424761,0.5075050066424761,0.5075050066424761,0.005,0.263
NC_105155.1,"Klebsiella phage vB_Kp_IME328, complete genome",Klebsiella phage vB_Kp_IME328,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus IME328,DNA,circular,Klebsiella pneumoniae,,,48841,48841,,8,81,80,160,250,35922,23676,12246,0.6590947051945882,0.167,23676,32466,1.3712620375063356,1.0,8,1.1531335762170423,5324,1.4427122464312547,8,6358,1.32683233721296,5,6179,1.263149376921832,5,5815,1.4693035253654343,8,124,0.005237371177563777,0,0.0,0,0.0,0,0.0,0,0.0,12246,16375,1.3371713212477543,1.0,7,1.0871395893290745,2707,1.4041374214998152,6,3369,1.2956366874443455,5,3204,1.243445692883895,7,2966,1.4244774106540796,6,42,0.0034296913277804997,0,0.0,0,0.0,0,0.0,0,0.0,1.5179707412101875,0.5172428357231854,0.5172428357231854,0.5172428357231854,0.5172428357231854,0.003,0.208
NC_129956.1,"Klebsiella phage IME268, complete genome",Klebsiella phage IME268,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus IME268,DNA,linear,Klebsiella pneumoniae,,,49552,49552,,9,77,76,152,250,36330,23485,12845,0.6464354527938343,0.168,23485,32303,1.3754737066212477,1.0,9,1.161708634679432,5787,1.4809054777950579,9,6146,1.2753010087862025,6,6311,1.3156393598478846,5,5241,1.4485785155504676,8,129,0.005492867787949755,0,0.0,0,0.0,0,0.0,0,0.0,12845,17249,1.3428571428571427,1.0,6,1.0976467070204647,3078,1.4421702404158545,6,3393,1.254936634246979,6,3534,1.3016411997736277,4,2840,1.3915492957746478,6,43,0.0033476060724017126,0,0.0,0,0.0,0,0.0,0,0.0,1.6318022672563275,0.5469545038427966,0.5469545038427966,0.5469545038427966,0.5469545038427966,0.004,0.207
NC_105416.1,"Klebsiella phage vB_KpnD_FairDinkum, complete genome",Klebsiella phage vB_KpnD_FairDinkum,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus fairdinkum,DNA,linear,,,,49111,49111,,8,153,152,304,250,35988,23304,12684,0.6475491830610204,0.195,23304,32059,1.3756865774116032,1.0,8,1.1618255791628047,5744,1.475974930362117,7,6095,1.2685808039376538,5,6257,1.3268339459805019,7,5208,1.4491167434715821,8,115,0.0049347751458977,0,0.0,0,0.0,0,0.0,0,0.0,12684,17052,1.3443708609271523,1.0,6,1.0997264918785674,2997,1.4391057724391059,6,3370,1.2525222551928783,5,3550,1.3050704225352112,5,2767,1.4040477050957716,6,43,0.0033900977609586883,0,0.0,0,0.0,0,0.0,0,0.0,1.4474379382464269,0.5442940204681499,0.5442940204681499,0.5442940204681499,0.5442940204681499,0.004,0.246
NC_107953.1,"Klebsiella phage vB_KvaS_F2M1D, complete genome",Klebsiella phage vB_KvaS_F2M1D,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus F2M1D,DNA,linear,Klebsiella variicola,,20-Jan-2019,49144,49144,,9,83,82,164,250,36098,23489,12609,0.6507008698542855,0.169,23489,32263,1.373536549022947,1.0,9,1.1578702648397097,5747,1.476770488950757,9,6164,1.2655743024010382,4,6281,1.3233561534787455,6,5297,1.4466679252407022,8,128,0.005449359274554047,0,0.0,0,0.0,0,0.0,0,0.0,12609,16881,1.3388056150368783,1.0,6,1.0891243625905247,2966,1.432906271072151,6,3375,1.2426666666666666,5,3486,1.2989099254159495,5,2782,1.4051042415528396,6,39,0.0030930287889602663,0,0.0,0,0.0,0,0.0,0,0.0,1.7504828484168884,0.5368143212924924,0.5368143212924924,0.5368143212924924,0.5368143212924924,0.004,0.21
NC_107952.1,"Klebsiella phage vB_KvaS_F1M1D, complete genome",Klebsiella phage vB_KvaS_F1M1D,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus F1M1D,DNA,linear,Klebsiella variicola,,20-Jan-2019,50039,50039,,9,87,86,172,250,36691,23558,13133,0.6420648115341637,0.168,23558,32436,1.3768571186009,1.0,9,1.1642761309577119,5792,1.4775552486187846,9,6117,1.2658165767533105,5,6276,1.3234544295729764,5,5373,1.4571003163967988,8,140,0.005942779522879701,0,0.0,0,0.0,0,0.0,0,0.0,13133,17603,1.3403639686286455,1.0,7,1.092732980132458,3147,1.4223069590085795,6,3478,1.2622196664749856,7,3621,1.2977078155205743,5,2887,1.3986837547627295,5,44,0.0033503388410873374,0,0.0,0,0.0,0,0.0,0,0.0,1.7647382399346718,0.5574845597130548,0.5574845597130548,0.5574845597130548,0.5574845597130548,0.003,0.208
NC_106494.1,"Klebsiella phage BUCT556A, complete genome",Klebsiella phage BUCT556A,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus BUCT556A,DNA,linear,Klebsiella pneumoniae,,,49249,49249,,8,76,75,146,250,36118,23198,12920,0.6422836258929066,0.167,23198,31894,1.374859901715665,1.0,8,1.160398225047832,5748,1.48312456506611,7,6029,1.2575883231049925,5,6188,1.321590174531351,5,5233,1.454041658704376,8,126,0.005431502715751358,0,0.0,0,0.0,0,0.0,0,0.0,12920,17355,1.3432662538699691,1.0,6,1.098496712933297,3068,1.439374185136897,6,3433,1.2493445965627732,5,3579,1.3003632299525008,5,2840,1.4070422535211267,6,41,0.003173374613003096,0,0.0,0,0.0,0,0.0,0,0.0,1.7015580797564513,0.5569541134125051,0.5569541134125051,0.5569541134125051,0.5569541134125051,0.003,0.204
NC_106229.1,"Stenotrophomonas phage vB_SmeS_BUCT705, complete genome",Stenotrophomonas phage vB_SmeS_BUCT705,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus BUCT705,DNA,linear,Stenotrophomonas maltophilia,,,50665,50665,,9,85,84,168,250,37344,25097,12247,0.6720490574121679,0.173,25097,34353,1.3688090209985257,1.0,9,1.1493261440505658,6076,1.4707044107965768,9,6623,1.2699682923146611,4,6679,1.3160652792334182,6,5719,1.4366147927959434,8,130,0.005179901980316372,0,0.0,0,0.0,0,0.0,0,0.0,12247,16312,1.331918020739773,1.0,6,1.0746644126461804,2859,1.416928996152501,6,3260,1.2457055214723927,5,3434,1.285381479324403,5,2694,1.4053452115812917,6,30,0.0024495794888544135,0,0.0,0,0.0,0,0.0,0,0.0,2.093716913955355,0.4879968124315171,0.4879968124315171,0.4879968124315171,0.4879968124315171,0.003,0.213
NC_106518.1,"Klebsiella phage BMac, complete genome",Klebsiella phage BMac,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus BMac,DNA,circular,Klebsiella pneumoniae B5055,,,48957,48957,,9,157,156,312,250,35884,23354,12530,0.6508193066547765,0.19,23354,32089,1.374025862807228,1.0,9,1.1591097597226077,5721,1.4791120433490648,9,6113,1.2663176836250614,5,6268,1.3213146139119336,5,5252,1.447829398324448,8,120,0.0051383060717650085,0,0.0,0,0.0,0,0.0,0,0.0,12530,16868,1.3462090981644055,1.0,6,1.104732309347844,3023,1.4399603043334437,6,3255,1.249462365591398,5,3445,1.2984034833091438,5,2807,1.416102600641254,6,43,0.0034317637669592977,0,0.0,0,0.0,0,0.0,0,0.0,1.4888123413384229,0.5365347149371641,0.5365347149371641,0.5365347149371641,0.5365347149371641,0.004,0.242
NC_104812.1,"Klebsiella phage B1, complete genome",Klebsiella phage B1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus B1,DNA,linear,Klebsiella pneumoniae 52145 serotype K2,,,50040,50035,,9,78,77,146,250,36628,23076,13552,0.6300098285464671,0.176,23076,31725,1.3748049921996879,1.0,9,1.160440606301377,5151,1.4457386915162105,8,6237,1.3237133237133236,6,6048,1.2705026455026456,5,5640,1.4783687943262411,9,114,0.004940197607904316,0,0.0,0,0.0,0,0.0,0,0.0,13552,18310,1.3510920897284533,1.0,7,1.11402967466887,3019,1.4166942696257039,6,3728,1.2985515021459229,5,3524,1.260783200908059,5,3281,1.4474245656811948,7,46,0.003394332939787485,0,0.0,0,0.0,0,0.0,0,0.0,1.4483588834062082,0.5872857669057266,0.5872857669057266,0.5872857669057266,0.5872857669057266,0.003,0.215
NC_116322.1,"Cryphonectria parasitica ambivirus 1 strain ACP34, complete genome",Cryphonectria parasitica ambivirus 1,Viruses; Riboviria; Orthornavirae; Ambiviricota; Suforviricetes; Crytulvirales; Unambiviridae; Orthounambivirus; Orthounambivirus cryphonectriae,RNA,linear,Cryphonectria parasitica,,Feb-2019,4866,4866,,5,3,2,4,250,3753,1169,2584,0.31148414601652014,0.015,1169,1506,1.2882805816937553,1.0,5,0.9869921510309708,292,1.2294520547945205,4,283,1.303886925795053,4,297,1.3501683501683501,5,297,1.2693602693602695,4,2,0.001710863986313088,0,0.0,0,0.0,0,0.0,0,0.0,2584,3360,1.3003095975232197,1.0,5,1.0109753077672274,661,1.2844175491679273,4,650,1.2892307692307692,4,630,1.3111111111111111,5,643,1.317262830482115,4,2,0.0007739938080495357,0,0.0,0,0.0,0,0.0,0,0.0,2.2119914346895073,2.2099187687045747,2.2099187687045747,2.2099187687045747,2.2099187687045747,0.001,0.024
